0.43, -0.52, -0.13, 
1.11, -0.82, -0.39, 
0.61, -0.75, -0.51, 
0.70, -0.08, -0.35, 
0.94, 0.20, -0.31, 
0.94, 0.15, -0.29, 
0.85, 0.27, -0.17, 
0.93, 0.31, -0.09, 
0.91, 0.26, -0.09, 
0.99, 0.15, -0.17, 
1.02, -0.05, -0.20, 
0.96, -0.05, -0.23, 
1.02, 0.00, -0.13, 
0.87, -0.07, -0.09, 
0.84, 0.05, -0.02, 
1.18, -0.00, -0.13, 
0.97, -0.13, -0.12, 
0.69, -0.06, -0.33, 
1.22, 0.25, -0.15, 
1.04, 0.33, -0.22, 
0.87, 0.29, -0.55, 
1.49, 0.14, -0.22, 
0.81, -0.20, 0.28, 
1.12, -0.86, 0.29, 
0.55, -0.18, -0.05, 
0.96, -0.05, 0.03, 
0.99, -0.27, -0.12, 
0.94, 0.02, -0.03, 
0.99, -0.12, -0.02, 
1.00, 0.06, -0.10, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
1.00, -0.02, -0.02, 
0.99, -0.02, -0.01, 
0.99, -0.02, -0.02, 
1.00, -0.02, -0.03, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.01, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.01, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.01, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.01, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.03, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.01, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.01, 
0.99, -0.02, -0.02, 
0.99, -0.01, -0.01, 
0.99, -0.01, -0.02, 
0.99, -0.12, 0.00, 
1.00, 0.02, 0.00, 
1.03, -0.06, -0.02, 
1.02, 0.01, -0.03, 
1.00, -0.07, -0.02, 
0.96, 0.02, -0.05, 
1.02, -0.03, -0.00, 
0.98, -0.09, -0.02, 
1.00, -0.03, -0.03, 
0.99, -0.05, -0.02, 
0.99, -0.04, -0.03, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.02, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.03, 
0.99, -0.05, -0.02, 
0.99, -0.09, -0.01, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.02, 
0.99, -0.04, -0.03, 
0.99, -0.03, -0.02, 
0.99, -0.04, -0.02, 
0.99, -0.04, -0.02, 
0.99, -0.04, -0.03, 
0.99, -0.03, -0.02, 
0.98, 0.00, -0.02, 
0.89, 0.01, -0.01, 
0.95, -0.38, -0.05, 
0.98, -0.26, 0.02, 
0.99, -0.05, -0.00, 
0.98, -0.09, -0.01, 
0.99, -0.05, -0.00, 
0.98, -0.09, 0.02, 
0.99, 0.20, 0.02, 
1.05, 0.17, -0.09, 
0.99, 0.05, -0.05, 
1.00, 0.00, -0.05, 
0.99, 0.00, -0.05, 
0.99, -0.00, -0.05, 
0.99, 0.02, -0.05, 
0.99, -0.15, -0.04, 
1.01, -0.02, -0.05, 
0.99, -0.02, -0.04, 
0.99, -0.02, -0.04, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.04, 
0.99, -0.02, -0.05, 
0.99, -0.02, -0.04, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
1.00, -0.02, -0.04, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.04, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.00, -0.03, 
1.05, -0.34, -0.14, 
1.00, -0.03, -0.03, 
0.91, 0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.04, -0.02, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
1.00, -0.01, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.98, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.04, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.04, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.02, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
1.00, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.02, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
1.00, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.04, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.02, 
0.99, -0.02, -0.02, 
1.00, -0.03, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.03, -0.03, 
0.99, -0.02, -0.03, 
1.00, -0.03, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.03, 
0.99, -0.02, -0.02, 
0.99, -0.03, -0.02, 
0.99, -0.02, -0.02, 
0.99, -0.03, -0.02, 
0.99, -0.03, -0.03, 
0.99, -0.03, -0.03, 
1.00, -0.02, -0.03, 
1.10, -0.11, -0.13, 
0.99, -0.02, -0.02, 
0.97, 0.05, -0.04, 
1.03, 0.61, -1.23, 
1.26, -0.06, 0.07, 
0.85, -0.12, -0.10, 
0.91, -0.19, 0.05, 
1.01, -0.19, -0.14, 
0.92, -0.31, -0.16, 
0.99, -0.04, -0.19, 
1.22, 0.19, 0.13, 
1.36, 0.42, 0.09, 
-0.18, -0.63, 0.04, 
-0.17, 0.13, 0.54, 
-0.14, 0.39, 0.75, 
-0.08, 0.04, 0.74, 
-0.13, 0.19, 0.83, 
-0.22, 0.06, 0.76, 
-0.08, 0.18, 0.85, 
-0.12, 0.16, 0.84, 
-0.09, 0.21, 0.86, 
-0.09, 0.20, 0.86, 
-0.05, 0.23, 0.93, 
-0.04, 0.17, 0.85, 
-0.05, 0.19, 0.88, 
-0.08, 0.19, 0.86, 
-0.06, 0.19, 0.85, 
-0.08, 0.18, 0.85, 
-0.07, 0.20, 0.86, 
-0.08, 0.20, 0.87, 
-0.06, 0.19, 0.86, 
-0.06, 0.20, 0.86, 
-0.09, 0.18, 0.85, 
-0.05, 0.19, 0.86, 
-0.06, 0.18, 0.84, 
-0.09, 0.20, 0.86, 
-0.07, 0.18, 0.86, 
-0.05, 0.18, 0.86, 
-0.05, 0.17, 0.86, 
-0.02, 0.16, 0.87, 
-0.02, 0.16, 0.87, 
0.01, 0.16, 0.90, 
0.02, 0.12, 0.88, 
0.04, 0.09, 0.85, 
0.08, 0.07, 0.90, 
0.07, 0.08, 0.88, 
0.08, 0.06, 0.87, 
0.00, 0.07, 0.87, 
0.02, 0.08, 0.90, 
0.05, 0.07, 0.89, 
0.03, 0.07, 0.88, 
0.03, 0.08, 0.88, 
0.00, 0.09, 0.89, 
0.00, 0.08, 0.88, 
0.00, 0.09, 0.88, 
0.03, 0.08, 0.88, 
0.00, 0.09, 0.88, 
-0.00, 0.09, 0.88, 
0.00, 0.09, 0.88, 
0.00, 0.09, 0.89, 
0.00, 0.09, 0.88, 
0.02, 0.08, 0.88, 
0.02, 0.09, 0.88, 
0.02, 0.09, 0.89, 
0.02, 0.09, 0.87, 
0.01, 0.10, 0.89, 
0.00, 0.10, 0.88, 
0.01, 0.10, 0.88, 
0.02, 0.09, 0.88, 
0.01, 0.11, 0.88, 
0.01, 0.11, 0.88, 
0.01, 0.11, 0.88, 
0.01, 0.11, 0.89, 
0.02, 0.10, 0.88, 
0.01, 0.10, 0.88, 
0.01, 0.10, 0.88, 
0.00, 0.11, 0.88, 
0.01, 0.11, 0.89, 
0.00, 0.11, 0.89, 
0.02, 0.10, 0.88, 
0.01, 0.10, 0.88, 
0.01, 0.11, 0.88, 
0.01, 0.10, 0.88, 
0.01, 0.10, 0.88, 
0.02, 0.11, 0.88, 
0.01, 0.11, 0.88, 
0.00, 0.11, 0.87, 
0.01, 0.11, 0.88, 
0.02, 0.10, 0.88, 
0.01, 0.11, 0.88, 
0.02, 0.10, 0.88, 
0.02, 0.11, 0.89, 
0.01, 0.12, 0.89, 
0.01, 0.10, 0.86, 
0.02, 0.10, 0.89, 
0.01, 0.11, 0.88, 
0.03, 0.11, 0.88, 
0.00, 0.09, 0.87, 
0.03, 0.11, 0.87, 
0.03, 0.11, 0.89, 
0.03, 0.12, 0.88, 
0.02, 0.12, 0.88, 
0.00, 0.09, 0.86, 
0.02, 0.12, 0.86, 
-0.03, 0.12, 0.84, 
-0.00, 0.15, 0.90, 
0.14, 0.01, 0.80, 
0.61, 0.06, 0.71, 
-0.47, 1.14, 1.41, 
1.25, 0.69, -0.45, 
0.66, 0.76, -0.63, 
0.65, 0.53, -0.60, 
0.88, 0.42, -0.65, 
0.26, 0.24, 0.12, 
0.86, -0.09, 0.28, 
1.19, 0.04, -0.10, 
0.54, 0.12, 0.21, 
0.33, 0.33, 0.10, 
0.66, 0.70, -0.09, 
0.81, 0.43, -0.25, 
0.37, 0.68, -0.38, 
0.95, 0.11, -0.64, 
0.75, 0.16, -0.60, 
1.10, 0.18, -0.45, 
0.29, 1.07, 0.01, 
0.73, -0.30, -0.66, 
1.34, 0.34, -0.71, 
0.89, 0.39, -0.60, 
0.87, 0.04, -0.62, 
1.04, 0.00, -0.43, 
1.13, -0.15, -0.35, 
0.78, 0.23, -0.31, 
0.93, -0.04, -0.28, 
1.07, 0.12, -0.37, 
0.92, 0.08, -0.33, 
0.85, -0.17, -0.27, 
0.94, -0.02, -0.25, 
1.00, -0.23, -0.28, 
0.91, -0.06, -0.27, 
0.96, -0.04, -0.25, 
0.98, -0.05, -0.25, 
1.00, -0.05, -0.26, 
0.99, -0.06, -0.25, 
0.99, -0.08, -0.27, 
1.00, 0.00, -0.27, 
0.95, 0.03, -0.23, 
1.00, 0.09, -0.22, 
0.96, 0.18, -0.23, 
0.96, 0.13, -0.24, 
0.94, 0.12, -0.24, 
0.98, 0.08, -0.23, 
0.97, 0.05, -0.24, 
0.99, 0.08, -0.23, 
0.97, 0.08, -0.22, 
1.00, 0.08, -0.23, 
0.95, 0.10, -0.23, 
0.98, 0.08, -0.22, 
1.01, 0.08, -0.24, 
0.99, 0.08, -0.23, 
0.99, 0.05, -0.23, 
0.95, 0.06, -0.22, 
0.97, 0.06, -0.22, 
0.95, 0.05, -0.23, 
0.98, -0.00, -0.26, 
0.95, -0.06, -0.32, 
0.87, -0.06, -0.21, 
0.97, -0.44, -0.12, 
0.84, -0.22, -0.13, 
1.19, -0.41, -0.13, 
1.03, -0.27, -0.12, 
0.93, -0.33, -0.06, 
1.00, -0.20, -0.08, 
0.87, -0.29, -0.04, 
0.84, -0.32, -0.03, 
0.88, -0.34, -0.02, 
0.97, -0.35, -0.03, 
1.04, -0.25, -0.11, 
1.01, -0.30, -0.05, 
0.97, -0.26, -0.09, 
1.00, -0.34, -0.07, 
1.03, -0.26, -0.11, 
1.26, 0.11, -0.17, 
1.02, -0.52, -0.29, 
1.17, -0.23, -0.11, 
1.06, -0.12, -0.05, 
0.85, -0.22, -0.05, 
1.14, 0.04, -0.00, 
0.98, 0.08, -0.12, 
0.93, 0.20, -0.11, 
1.04, 0.23, -0.16, 
0.97, 0.22, -0.15, 
0.97, 0.21, -0.09, 
0.99, 0.20, -0.08, 
1.03, 0.16, -0.08, 
0.94, 0.12, -0.07, 
1.04, 0.14, -0.08, 
1.03, 0.14, -0.07, 
0.98, 0.17, -0.05, 
0.98, 0.17, -0.05, 
0.96, 0.18, -0.05, 
0.97, 0.18, -0.05, 
0.97, 0.16, -0.07, 
0.95, 0.15, -0.07, 
0.96, 0.18, -0.08, 
0.98, 0.16, -0.08, 
0.97, 0.15, -0.07, 
1.00, 0.15, -0.07, 
0.98, 0.12, -0.09, 
0.98, 0.11, -0.07, 
1.00, 0.13, -0.09, 
0.99, 0.14, -0.08, 
1.04, 0.08, -0.09, 
0.98, 0.00, -0.07, 
0.89, -0.09, -0.18, 
1.20, -0.30, -0.17, 
1.11, 0.17, -0.18, 
1.02, 0.09, -0.14, 
1.01, -0.02, -0.11, 
0.93, 0.02, -0.18, 
0.96, -0.08, -0.11, 
0.94, 0.02, -0.10, 
0.97, 0.06, -0.13, 
1.00, 0.06, -0.11, 
1.01, 0.03, -0.10, 
0.99, 0.03, -0.11, 
1.01, 0.05, -0.12, 
0.98, 0.15, -0.10, 
1.19, 0.34, -0.28, 
0.62, -0.42, -0.08, 
1.04, -0.21, -0.10, 
1.17, -0.06, -0.11, 
1.10, 0.08, -0.17, 
0.98, 0.15, -0.05, 
1.00, 0.09, -0.11, 
0.95, 0.05, -0.09, 
0.98, 0.04, -0.12, 
1.00, 0.06, -0.12, 
1.01, 0.07, -0.11, 
1.05, 0.08, -0.13, 
1.08, -0.00, -0.06, 
0.78, -0.24, -0.09, 
0.72, -0.17, 0.04, 
0.79, 0.19, -0.09, 
0.94, 0.21, -0.18, 
0.94, -0.02, -0.19, 
1.05, -0.01, -0.22, 
0.98, 0.01, -0.19, 
1.01, -0.05, -0.18, 
1.05, -0.02, -0.18, 
1.00, -0.03, -0.17, 
0.99, -0.05, -0.16, 
1.00, -0.05, -0.15, 
0.99, -0.02, -0.15, 
1.00, -0.05, -0.15, 
0.95, -0.04, -0.13, 
0.97, -0.07, -0.13, 
0.99, -0.05, -0.12, 
1.02, -0.07, -0.14, 
1.00, -0.05, -0.15, 
0.96, -0.05, -0.12, 
1.02, -0.07, -0.14, 
1.01, -0.04, -0.15, 
0.99, -0.06, -0.14, 
0.98, -0.04, -0.14, 
1.00, -0.06, -0.15, 
1.03, -0.05, -0.14, 
1.00, -0.10, -0.13, 
1.02, -0.11, -0.14, 
1.01, -0.08, -0.15, 
1.02, -0.07, -0.15, 
1.00, 0.12, -0.12, 
0.92, 0.21, -0.09, 
0.88, 0.09, -0.04, 
1.07, 0.09, 0.05, 
1.35, 0.35, -0.02, 
0.99, 0.27, -0.06, 
0.97, 0.08, -0.08, 
0.92, -0.07, -0.20, 
1.00, -0.06, -0.21, 
0.97, -0.03, -0.18, 
0.97, -0.05, -0.20, 
0.96, -0.04, -0.18, 
0.92, -0.09, -0.18, 
0.98, -0.00, -0.17, 
0.98, -0.04, -0.17, 
1.01, -0.02, -0.17, 
1.00, 0.00, -0.18, 
1.00, -0.03, -0.19, 
0.99, -0.01, -0.17, 
0.99, -0.03, -0.17, 
1.00, -0.04, -0.19, 
0.99, -0.09, -0.19, 
0.97, -0.30, -0.26, 
1.07, -0.01, -0.17, 
1.19, 0.24, -0.12, 
1.04, -0.19, -0.17, 
0.97, 0.29, -0.17, 
0.97, -0.03, -0.18, 
1.01, 0.06, -0.17, 
0.97, -0.07, -0.15, 
0.97, -0.03, -0.17, 
0.97, -0.02, -0.17, 
1.00, 0.00, -0.17, 
1.08, 0.44, -0.33, 
0.83, 0.50, -0.36, 
0.95, 0.01, -0.27, 
0.94, -0.24, -0.02, 
0.66, -0.49, -0.66, 
0.99, -0.24, -0.31, 
0.62, -0.67, -0.20, 
0.92, -0.43, -0.36, 
0.81, -0.36, -0.58, 
0.79, -0.01, -0.63, 
0.79, 0.11, -0.66, 
0.80, 0.09, -0.60, 
0.83, 0.02, -0.58, 
0.84, 0.01, -0.57, 
0.82, 0.01, -0.57, 
0.84, 0.01, -0.58, 
0.85, 0.00, -0.57, 
0.83, 0.01, -0.58, 
0.88, 0.02, -0.61, 
0.82, 0.01, -0.57, 
0.83, 0.03, -0.58, 
0.84, 0.02, -0.57, 
0.84, 0.01, -0.57, 
0.84, 0.02, -0.57, 
0.84, 0.01, -0.56, 
0.83, 0.04, -0.56, 
0.84, 0.01, -0.57, 
0.84, 0.02, -0.57, 
0.84, 0.01, -0.57, 
0.84, 0.01, -0.57, 
0.84, 0.01, -0.57, 
0.84, 0.01, -0.56, 
0.84, 0.01, -0.57, 
0.84, 0.01, -0.57, 
0.84, 0.02, -0.57, 
0.84, 0.02, -0.57, 
0.83, 0.05, -0.55, 
0.84, 0.03, -0.57, 
0.86, 0.01, -0.56, 
0.84, 0.01, -0.55, 
0.84, 0.02, -0.55, 
0.84, 0.00, -0.53, 
0.86, 0.02, -0.55, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.86, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.57, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.57, 
0.85, 0.03, -0.56, 
0.84, 0.02, -0.55, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.55, 
0.88, 0.05, -0.60, 
0.83, 0.05, -0.53, 
0.92, -0.03, -0.49, 
0.82, 0.01, -0.56, 
0.86, 0.01, -0.57, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.55, 
0.84, 0.01, -0.55, 
0.85, 0.02, -0.55, 
0.85, 0.02, -0.55, 
0.85, 0.01, -0.56, 
0.84, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.57, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.55, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.55, 
0.85, 0.00, -0.56, 
0.85, 0.00, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.00, -0.55, 
0.85, 0.01, -0.56, 
0.84, 0.01, -0.56, 
0.85, 0.01, -0.55, 
0.84, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.00, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.00, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.00, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.01, -0.56, 
0.84, 0.01, -0.56, 
0.86, 0.02, -0.56, 
0.83, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.01, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.57, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.57, 
0.85, 0.02, -0.57, 
0.85, 0.02, -0.57, 
0.84, 0.03, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.57, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.57, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.55, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.57, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.57, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.57, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.57, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.57, 
0.84, 0.03, -0.56, 
0.85, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.84, 0.03, -0.56, 
0.84, 0.03, -0.56, 
0.85, 0.02, -0.56, 
0.84, 0.02, -0.56, 
0.85, 0.03, -0.57, 
