0.82, -0.07, -0.09, 54.75, 349.01, 111.96, 
0.84, -0.05, -0.05, 53.60, 349.00, 112.69, 
1.12, 0.00, -0.07, 52.05, 348.87, 114.14, 
1.25, 0.01, -0.08, 51.98, 346.58, 115.46, 
0.99, -0.01, 0.05, 52.24, 345.35, 115.95, 
0.85, -0.06, -0.02, 53.04, 344.61, 116.73, 
0.84, -0.10, -0.04, 52.57, 344.04, 117.05, 
1.02, -0.05, -0.02, 52.05, 343.62, 116.47, 
1.14, 0.00, -0.08, 52.40, 344.54, 116.08, 
1.10, 0.04, -0.12, 52.36, 344.36, 115.29, 
0.89, 0.04, -0.12, 54.00, 344.54, 115.20, 
0.91, -0.02, -0.06, 53.10, 343.42, 114.79, 
0.92, -0.05, -0.06, 51.60, 342.35, 114.33, 
1.11, 0.05, -0.06, 51.73, 341.41, 115.05, 
0.99, 0.02, 0.02, 51.46, 340.63, 115.57, 
0.94, 0.11, 0.00, 52.09, 339.82, 115.42, 
1.00, 0.02, -0.05, 51.27, 339.90, 115.41, 
0.92, 0.02, -0.04, 51.84, 338.44, 114.37, 
0.98, 0.00, -0.04, 52.41, 338.21, 114.43, 
0.98, -0.01, -0.03, 53.79, 338.07, 115.04, 
1.00, -0.03, -0.03, 54.00, 337.67, 115.28, 
0.99, -0.06, -0.01, 54.45, 337.48, 115.49, 
1.00, -0.04, -0.04, 54.98, 336.97, 115.25, 
1.00, -0.02, -0.04, 55.09, 336.24, 115.01, 
0.98, -0.03, -0.05, 55.37, 335.56, 114.83, 
0.99, -0.05, -0.03, 55.80, 335.02, 114.73, 
0.98, -0.03, -0.04, 56.29, 334.39, 114.70, 
1.00, -0.02, -0.04, 56.50, 333.68, 114.65, 
0.99, -0.03, -0.04, 56.60, 332.83, 114.41, 
0.99, -0.03, -0.03, 56.89, 332.03, 114.20, 
0.97, -0.04, -0.03, 57.36, 331.27, 114.16, 
0.99, -0.02, -0.06, 57.60, 330.33, 114.44, 
1.01, -0.03, -0.04, 57.89, 329.51, 114.35, 
0.99, -0.03, -0.04, 58.05, 328.76, 113.98, 
0.98, -0.05, -0.05, 58.37, 328.08, 113.57, 
0.99, -0.03, -0.04, 58.75, 327.43, 113.54, 
1.01, -0.03, -0.03, 58.96, 326.81, 113.28, 
0.99, -0.05, -0.01, 59.16, 325.93, 112.95, 
1.00, 0.00, 0.03, 59.30, 323.91, 113.92, 
1.00, 0.04, 0.08, 58.10, 318.94, 116.04, 
0.98, 0.08, 0.13, 54.89, 310.40, 120.40, 
0.97, 0.12, 0.08, 45.79, 299.24, 132.39, 
0.97, 0.20, -0.02, 17.98, 288.72, 163.94, 
1.03, 0.11, -0.20, 327.60, 288.66, 216.94, 
1.01, -0.06, -0.19, 303.58, 296.34, 242.39, 
0.99, -0.11, -0.20, 295.35, 303.04, 250.52, 
0.94, -0.14, -0.07, 291.10, 306.82, 253.76, 
1.05, -0.09, -0.11, 290.07, 308.81, 253.69, 
0.98, -0.05, -0.09, 289.58, 309.77, 253.17, 
0.99, -0.03, -0.07, 288.51, 310.09, 253.59, 
0.98, -0.06, -0.02, 287.32, 310.59, 254.34, 
1.00, -0.01, -0.02, 286.86, 311.55, 254.93, 
1.00, -0.05, -0.05, 285.30, 312.52, 255.14, 
